10  1.00827864714791    1.00302877334679    1.00333198707593
20  1.03027245206862    1.00605449041372    1.03189341945902
30  1.29531013615734    1.00756429652042    1.00999091734787
40  1.62217741935484    1.07174526400645    1.02138821630347
50  2.18671363865123    1.04080604534005    1.03429147755925
60  2.32292917166867    1.07807807807808    1.05384150030248
70  2.59410112359551    1.20944992947814    1.07827926657264
80  2.86231884057971    1.34848484848485    1.20887096774194
