100 1.15280696487541
200 1.3996799359872
300 1.55595559555956
400 1.69800460475825
500 1.64271047227926
600 1.51717004551096
700 1.43491000418585
800 1.35473113797416
900 1.30756302521008
1000    1.25733445096396
1200    1.1992385786802
1400    1.1888935633151
1500    1.14402057436777
1600    1.2
1700    1.10400682011935
1800    1.13622943905525
1900    1.11024978466839
2000    1.12569474134245
