100 1.00200140098069
200 1.48409045427256
300 1.83883553421369
400 1.9312
500 2.1605
600 2.40059701492537
700 2.83020134228188
800 2.67602739726027
900 2.43819444444444
1000    2.26592022393282
1200    2.17451737451737
1400    2.47298494242693
1500    2.53577661431065
1600    2.69323050556984
1700    2.2661934338953
1800    2.37207285342585
