100 1.19993995797058
200 1.40004002401441
300 1.5999399759904
400 1.8
500 1.9995
600 2.19916016796641
700 2.30909090909091
800 3.03161141094834
900 3.25692041522491
1000    3.56607310215558
1200    3.50837320574163
1400    3.72543741588156
1600    3.58707124010554
1800    3.50793650793651
2000    3.543

